Stations_id von_datum bis_datum Stationshoehe geoBreite geoLaenge Stationsname Bundesland Abgabe
----------- --------- --------- ------------- --------- --------- ----------------------------------------- ---------- ------
05046 20080301 20111231            501     49.8576   12.3542 Tirschenreuth-Lodermühl                  Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05063 19490101 19750327            724     47.7566   11.5819 Tölz, Bad                                Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05064 20041201 20111231             37     51.2897    6.4437 Tönisvorst                               Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05097 20050101 20111231             10     54.0654   12.7655 Tribsees                                 Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05100 19490101 20250505            261     49.7479    6.6583 Trier-Petrisberg                         Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05109 19911101 20250505             68     53.5998   13.3039 Trollenhagen                             Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05111 20060401 20111231            560     48.0311   12.5396 Trostberg                                Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05120 19500101 19781215            370     48.5198    9.0515 Tübingen                                 Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05133 20040901 20111231            287     51.3344    8.9132 Twistetal-Mühlhausen                     Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05142 19750701 20250505              1     53.7445   14.0698 Ueckermünde                              Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05146 20040601 20111231             50     52.9414   10.5289 Uelzen                                   Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05149 20050101 20111231            318     49.5679   10.1969 Gollhofen                                Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05155 19490101 20140901            567     48.3837    9.9524 Ulm                                      Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05158 19900613 20250505            159     52.1601   11.1759 Ummendorf                                Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05229 20040801 20120108            719     48.0453    8.4608 Villingen-Schwenningen                   Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05275 20040601 20111231            105     49.2445    8.5374 Waghäusel-Kirrlach                       Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05277 19870104 19931203            349     50.8119    9.1280 Wahlen                                   Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05279 20040901 20111231            167     51.6194    9.5749 Wesertal-Lippoldsberg                    Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05280 20070301 20111231             33     53.9224   10.2267 Wittenborn                               Schleswig-Holstein                       Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05300 20040701 20111231            380     50.2596    8.3607 Waldems-Reinborn                         Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05335 20060801 20120104            352     50.8963   10.5483 Waltershausen                            Thüringen                                Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05347 19900309 20250505            236     51.5039    9.1118 Warburg                                  Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05349 20140710 20250505             73     53.5196   12.6654 Waren (Müritz)                           Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05371 19490101 20250505            920     50.4973    9.9427 Wasserkuppe                              Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05397 19490101 20250505            440     49.6662   12.1844 Weiden                                   Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05404 20081124 20250505            477     48.4024   11.6946 Weihenstephan-Dürnast                    Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05424 20070601 20111231            328     51.0177   11.3544 Weimar-Schöndorf                         Thüringen                                Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05426 19520418 20250505            553     49.3758    8.1212 Weinbiet                                 Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05433 20040901 20111231            383     49.5534    6.8120 Weiskirchen/Saar                         Saarland                                 Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05440 19490101 20250505            439     49.0115   10.9308 Weißenburg-Emetzheim                     Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05467 19510101 20120921           1832     47.7035   12.0119 Wendelstein                              Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05480 19790102 20250505             85     51.5763    7.8879 Werl                                     Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05490 19750701 20250505            233     51.8454   10.7686 Wernigerode                              Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05516 19960613 20250505              3     54.5283   11.0606 Fehmarn                                  Schleswig-Holstein                       Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05538 20050101 20111230            551     47.8827   11.1576 Wielenbach (Demollstr.)                  Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05541 20040801 20111231            263     50.1321    8.3169 Wiesbaden-Auringen                       Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05546 19900612 20250505            187     52.1206   12.4586 Wiesenburg                               Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05562 20040601 20111231            571     48.6516    8.6801 Neubulach-Oberhaugstett                  Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05564 19650101 19920601             88     51.1167    6.2167 Wildenrath                               Nordrhein-Westfalen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
05629 19750701 20250505            105     51.8891   12.6446 Wittenberg                               Sachsen-Anhalt                           Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05640 19790101 20250505              7     53.5444    7.6625 Wittmundhafen                            Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05642 19950320 20010928             72     53.1833   12.5167 Wittstock                                Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05643 20041101 20111231             68     53.1864   12.4949 Wittstock-Rote Mühle                     Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05663 19920316 19960723            118     53.4618   13.6099 Woldegk                                  Mecklenburg-Vorpommern                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
05664 20040701 20111231            296     48.2953    8.2391 Wolfach                                  Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
